Frame,Spot_ID,Ref_X,Ref_Y,Distorted_X,Distorted_Y,Shift_X,Shift_Y
9,13,322,414,233,415,-89,1
9,14,276,414,185,415,-91,1
9,15,230,414,92,414,-138,0
9,16,184,414,417,413,233,-1
9,17,138,414,367,412,229,-2
9,18,92,414,279,412,187,-2
9,19,46,414,137,412,91,-2
9,20,460,368,187,371,-273,3
9,21,414,368,95,371,-319,3
9,22,368,368,461,370,93,2
9,23,322,368,277,370,-45,2
9,24,276,368,416,368,140,0
9,25,230,368,368,368,138,0
9,26,184,368,229,366,45,-2
9,27,138,368,319,365,181,-3
9,28,92,368,135,365,43,-3
9,29,46,368,45,365,-1,-3
9,30,460,322,92,325,-368,3
9,31,414,322,49,325,-365,3
9,32,368,322,274,324,-94,2
9,33,322,322,463,323,141,1
9,34,276,322,368,323,92,1
9,35,230,322,412,321,182,-1
9,36,184,322,228,321,44,-1
9,37,138,322,181,321,43,-1
9,38,92,322,323,320,231,-2
9,39,46,322,138,319,92,-3
9,40,460,276,46,279,-414,3
9,41,414,276,458,278,44,2
9,42,368,276,413,278,45,2
9,43,322,276,370,278,48,2
9,44,276,276,233,278,-43,2
9,45,230,276,186,278,-44,2
9,46,184,276,322,277,138,1
9,47,138,276,136,277,-2,1
9,48,92,276,277,276,185,0
9,49,46,276,93,275,47,-1
9,50,460,230,228,233,-232,3
9,51,414,230,417,230,3,0
9,52,368,230,319,230,-49,0
9,53,322,230,141,229,-181,-1
9,54,276,230,93,229,-183,-1
9,55,230,230,460,228,230,-2
9,56,184,230,367,228,183,-2
9,57,138,230,186,228,48,-2
9,58,92,230,49,228,-43,-2
9,59,46,230,273,227,227,-3
9,60,460,184,277,186,-183,2
9,61,414,184,139,186,-275,2
9,62,368,184,462,185,94,1
9,63,322,184,366,185,44,1
9,64,276,184,416,184,140,0
9,65,230,184,94,184,-136,0
9,66,184,184,232,182,48,-2
9,67,138,184,187,182,49,-2
9,68,92,184,322,181,230,-3
9,69,46,184,49,181,3,-3
9,70,460,138,417,140,-43,2
9,71,414,138,233,140,-181,2
9,72,368,138,141,140,-227,2
9,73,322,138,276,139,-46,1
9,74,276,138,366,137,90,-1
9,75,230,138,319,137,89,-1
9,76,184,138,94,137,-90,-1
9,77,138,138,460,136,322,-2
9,78,92,138,46,136,-46,-2
9,79,46,138,182,135,136,-3
9,80,460,92,462,94,2,2
9,81,414,92,228,94,-186,2
9,82,368,92,185,94,-183,2
9,83,322,92,43,94,-279,2
9,84,276,92,89,92,-187,0
9,85,230,92,369,91,139,-1
9,86,184,92,324,91,140,-1
9,87,138,92,275,91,137,-1
9,88,92,92,139,91,47,-1
9,89,46,92,413,89,367,-3
9,90,460,46,463,49,3,3
9,91,414,46,182,48,-232,2
9,92,368,46,91,48,-277,2
9,93,322,46,277,47,-45,1
9,94,276,46,411,45,135,-1
9,95,230,46,43,45,-187,-1
9,96,184,46,320,44,136,-2
9,97,138,46,228,44,90,-2
9,98,92,46,368,43,276,-3
9,99,46,46,140,43,94,-3
10,0,460,460,141,462,-319,2
10,1,414,460,231,461,-183,1
10,2,368,460,462,460,94,0
10,3,322,460,412,460,90,0
10,4,276,460,320,460,44,0
10,5,230,460,91,460,-139,0
10,6,184,460,279,459,95,-1
10,7,138,460,185,459,47,-1
10,8,92,460,371,458,279,-2
10,9,46,460,45,458,-1,-2
10,10,460,414,368,416,-92,2
10,11,414,414,184,416,-230,2
10,12,368,414,48,416,-320,2
10,13,322,414,95,414,-227,0
10,14,276,414,417,412,141,-2
10,15,230,414,319,412,89,-2
10,16,184,414,274,412,90,-2
10,17,138,414,462,411,324,-3
10,18,92,414,227,411,135,-3
10,19,46,414,135,411,89,-3
10,20,460,368,324,370,-136,2
10,21,414,368,415,368,1,0
10,22,368,368,276,368,-92,0
10,23,322,368,459,367,137,-1
10,24,276,368,231,367,-45,-1
10,25,230,368,139,367,-91,-1
10,26,184,368,371,365,187,-3
10,27,138,368,183,365,45,-3
10,28,92,368,93,365,1,-3
10,29,46,368,47,365,1,-3
10,30,460,322,228,324,-232,2
10,31,414,322,187,324,-227,2
10,32,368,322,414,322,46,0
10,33,322,322,273,322,-49,0
10,34,276,322,369,321,93,-1
10,35,230,322,135,321,-95,-1
10,36,184,322,94,321,-90,-1
10,37,138,322,43,320,-95,-2
10,38,92,322,457,319,365,-3
10,39,46,322,319,319,273,-3
10,40,460,276,461,279,1,3
10,41,414,276,273,279,-141,3
10,42,368,276,94,279,-274,3
10,43,322,276,366,278,44,2
10,44,276,276,181,278,-95,2
10,45,230,276,138,277,-92,1
10,46,184,276,43,277,-141,1
10,47,138,276,231,275,93,-1
10,48,92,276,417,274,325,-2
10,49,46,276,319,274,273,-2
10,50,460,230,463,233,3,3
10,51,414,230,417,232,3,2
10,52,368,230,369,232,1,2
10,53,322,230,45,232,-277,2
10,54,276,230,322,231,46,1
10,55,230,230,227,231,-3,1
10,56,184,230,275,229,91,-1
10,57,138,230,92,229,-46,-1
10,58,92,230,184,228,92,-2
10,59,46,230,139,228,93,-2
10,60,460,184,183,187,-277,3
10,61,414,184,461,186,47,2
10,62,368,184,136,185,-232,1
10,63,322,184,276,184,-46,0
10,64,276,184,227,184,-49,0
10,65,230,184,412,183,182,-1
10,66,184,184,46,183,-138,-1
10,67,138,184,366,182,228,-2
10,68,92,184,89,182,-3,-2
10,69,46,184,319,181,273,-3
10,70,460,138,135,141,-325,3
10,71,414,138,463,140,49,2
10,72,368,138,229,140,-139,2
10,73,322,138,416,139,94,1
10,74,276,138,277,139,1,1
10,75,230,138,44,139,-186,1
10,76,184,138,95,138,-89,0
10,77,138,138,370,136,232,-2
10,78,92,138,323,136,231,-2
10,79,46,138,184,136,138,-2
10,80,460,92,181,94,-279,2
10,81,414,92,368,93,-46,1
10,82,368,92,95,93,-273,1
10,83,322,92,46,93,-276,1
10,84,276,92,415,92,139,0
10,85,230,92,321,90,91,-2
10,86,184,92,274,90,90,-2
10,87,138,92,229,90,91,-2
10,88,92,92,461,89,369,-3
10,89,46,92,139,89,93,-3
10,90,460,46,140,49,-320,3
10,91,414,46,93,49,-321,3
10,92,368,46,49,48,-319,2
10,93,322,46,462,47,140,1
10,94,276,46,411,47,135,1
10,95,230,46,186,47,-44,1
10,96,184,46,371,46,187,0
10,97,138,46,273,44,135,-2
10,98,92,46,324,43,232,-3
10,99,46,46,227,43,181,-3
11,0,460,460,181,461,-279,1
11,1,414,460,48,461,-366,1
11,2,368,460,370,460,2,0
11,3,322,460,321,459,-1,-1
11,4,276,460,273,459,-3,-1
11,5,230,460,463,458,233,-2
11,6,184,460,138,458,-46,-2
11,7,138,460,411,457,273,-3
11,8,92,460,227,457,135,-3
11,9,46,460,93,457,47,-3
11,10,460,414,94,417,-366,3
11,11,414,414,49,417,-365,3
11,12,368,414,414,416,46,2
11,13,322,414,371,416,49,2
11,14,276,414,139,416,-137,2
11,15,230,414,460,414,230,0
11,16,184,414,228,413,44,-1
11,17,138,414,276,412,138,-2
11,18,92,414,325,411,233,-3
11,19,46,414,187,411,141,-3
11,20,460,368,368,371,-92,3
11,21,414,368,320,371,-94,3
11,22,368,368,276,371,-92,3
11,23,322,368,184,371,-138,3
11,24,276,368,47,370,-229,2
11,25,230,368,89,369,-141,1
11,26,184,368,137,368,-47,0
11,27,138,368,457,365,319,-3
11,28,92,368,412,365,320,-3
11,29,46,368,228,365,182,-3
11,30,460,322,320,324,-140,2
11,31,414,322,91,324,-323,2
11,32,368,322,411,322,43,0
11,33,322,322,274,322,-48,0
11,34,276,322,230,322,-46,0
11,35,230,322,182,322,-48,0
11,36,184,322,140,322,-44,0
11,37,138,322,370,321,232,-1
11,38,92,322,462,320,370,-2
11,39,46,322,43,320,-3,-2
11,40,460,276,322,279,-138,3
11,41,414,276,276,279,-138,3
11,42,368,276,459,278,91,2
11,43,322,276,227,276,-95,0
11,44,276,276,187,275,-89,-1
11,45,230,276,47,275,-183,-1
11,46,184,276,139,274,-45,-2
11,47,138,276,413,273,275,-3
11,48,92,276,365,273,273,-3
11,49,46,276,93,273,47,-3
11,50,460,230,366,232,-94,2
11,51,414,230,320,232,-94,2
11,52,368,230,45,231,-323,1
11,53,322,230,415,230,93,0
11,54,276,230,276,230,0,0
11,55,230,230,230,230,0,0
11,56,184,230,135,229,-49,-1
11,57,138,230,95,229,-43,-1
11,58,92,230,185,228,93,-2
11,59,46,230,457,227,411,-3
11,60,460,184,462,187,2,3
11,61,414,184,278,187,-136,3
11,62,368,184,182,187,-186,3
11,63,322,184,323,186,1,2
11,64,276,184,232,184,-44,0
11,65,230,184,45,184,-185,0
11,66,184,184,93,183,-91,-1
11,67,138,184,415,182,277,-2
11,68,92,184,370,182,278,-2
11,69,46,184,140,181,94,-3
11,70,460,138,413,141,-47,3
11,71,414,138,460,140,46,2
11,72,368,138,232,140,-136,2
11,73,322,138,94,139,-228,1
11,74,276,138,47,138,-229,0
11,75,230,138,323,137,93,-1
11,76,184,138,181,137,-3,-1
11,77,138,138,137,137,-1,-1
11,78,92,138,278,136,186,-2
11,79,46,138,365,135,319,-3
11,80,460,92,368,95,-92,3
11,81,414,92,276,95,-138,3
11,82,368,92,91,93,-277,1
11,83,322,92,463,92,141,0
11,84,276,92,324,92,48,0
11,85,230,92,227,91,-3,-1
11,86,184,92,46,91,-138,-1
11,87,138,92,187,90,49,-2
11,88,92,92,136,90,44,-2
11,89,46,92,412,89,366,-3
11,90,460,46,417,49,-43,3
11,91,414,46,365,48,-49,2
11,92,368,46,458,46,90,0
11,93,322,46,185,46,-137,0
11,94,276,46,44,46,-232,0
11,95,230,46,229,45,-1,-1
11,96,184,46,90,45,-94,-1
11,97,138,46,320,44,182,-2
11,98,92,46,137,44,45,-2
11,99,46,46,273,43,227,-3
12,0,460,460,413,462,-47,2
12,1,414,460,232,462,-182,2
12,2,368,460,135,462,-233,2
12,3,322,460,45,462,-277,2
12,4,276,460,463,459,187,-1
12,5,230,460,368,459,138,-1
12,6,184,460,94,458,-90,-2
12,7,138,460,322,457,184,-3
12,8,92,460,277,457,185,-3
12,9,46,460,183,457,137,-3
12,10,460,414,276,417,-184,3
12,11,414,414,46,417,-368,3
12,12,368,414,181,416,-187,2
12,13,322,414,140,416,-182,2
12,14,276,414,417,415,141,1
12,15,230,414,229,415,-1,1
12,16,184,414,94,414,-90,0
12,17,138,414,367,413,229,-1
12,18,92,414,461,411,369,-3
12,19,46,414,325,411,279,-3
12,20,460,368,325,371,-135,3
12,21,414,368,413,370,-1,2
12,22,368,368,187,370,-181,2
12,23,322,368,457,369,135,1
12,24,276,368,366,369,90,1
12,25,230,368,94,369,-136,1
12,26,184,368,46,369,-138,1
12,27,138,368,139,367,1,-1
12,28,92,368,279,366,187,-2
12,29,46,368,230,366,184,-2
12,30,460,322,183,325,-277,3
12,31,414,322,411,323,-3,1
12,32,368,322,368,323,0,1
12,33,322,322,274,322,-48,0
12,34,276,322,137,322,-139,0
12,35,230,322,228,321,-2,-1
12,36,184,322,458,320,274,-2
12,37,138,322,320,320,182,-2
12,38,92,322,91,319,-1,-3
12,39,46,322,45,319,-1,-3
12,40,460,276,276,278,-184,2
12,41,414,276,138,277,-276,1
12,42,368,276,457,276,89,0
12,43,322,276,321,276,-1,0
12,44,276,276,227,276,-49,0
12,45,230,276,89,276,-141,0
12,46,184,276,365,275,181,-1
12,47,138,276,45,275,-93,-1
12,48,92,276,185,274,93,-2
12,49,46,276,412,273,366,-3
12,50,460,230,412,233,-48,3
12,51,414,230,367,233,-47,3
12,52,368,230,320,233,-48,3
12,53,322,230,90,232,-232,2
12,54,276,230,46,232,-230,2
12,55,230,230,230,231,0,1
12,56,184,230,273,230,89,0
12,57,138,230,185,229,47,-1
12,58,92,230,139,229,47,-1
12,59,46,230,460,227,414,-3
12,60,460,184,322,187,-138,3
12,61,414,184,417,186,3,2
12,62,368,184,371,186,3,2
12,63,322,184,47,186,-275,2
12,64,276,184,275,185,-1,1
12,65,230,184,91,185,-139,1
12,66,184,184,461,184,277,0
12,67,138,184,182,184,44,0
12,68,92,184,231,183,139,-1
12,69,46,184,136,181,90,-3
12,70,460,138,140,141,-320,3
12,71,414,138,368,140,-46,2
12,72,368,138,185,140,-183,2
12,73,322,138,460,139,138,1
12,74,276,138,415,139,139,1
12,75,230,138,319,138,89,0
12,76,184,138,229,137,45,-1
12,77,138,138,277,136,139,-2
12,78,92,138,49,136,-43,-2
12,79,46,138,91,135,45,-3
12,80,460,92,411,95,-49,3
12,81,414,92,371,95,-43,3
12,82,368,92,273,95,-95,3
12,83,322,92,182,95,-140,3
12,84,276,92,324,93,48,1
12,85,230,92,47,92,-183,0
12,86,184,92,463,90,279,-2
12,87,138,92,95,90,-43,-2
12,88,92,92,230,89,138,-3
12,89,46,92,138,89,92,-3
12,90,460,46,94,49,-366,3
12,91,414,46,187,48,-227,2
12,92,368,46,279,47,-89,1
12,93,322,46,141,47,-181,1
12,94,276,46,321,46,45,0
12,95,230,46,231,45,1,-1
12,96,184,46,48,44,-136,-2
12,97,138,46,462,43,324,-3
12,98,92,46,411,43,319,-3
12,99,46,46,366,43,320,-3
13,0,460,460,276,463,-184,3
13,1,414,460,182,463,-232,3
13,2,368,460,413,460,45,0
13,3,322,460,371,460,49,0
13,4,276,460,228,460,-48,0
13,5,230,460,95,460,-135,0
13,6,184,460,135,459,-49,-1
13,7,138,460,48,458,-90,-2
13,8,92,460,463,457,371,-3
13,9,46,460,325,457,279,-3
13,10,460,414,321,417,-139,3
13,11,414,414,278,416,-136,2
13,12,368,414,184,416,-184,2
13,13,322,414,47,415,-275,1
13,14,276,414,459,414,183,0
13,15,230,414,370,413,140,-1
13,16,184,414,135,413,-49,-1
13,17,138,414,95,413,-43,-1
13,18,92,414,411,411,319,-3
13,19,46,414,232,411,186,-3
13,20,460,368,48,371,-412,3
13,21,414,368,412,370,-2,2
13,22,368,368,365,369,-3,1
13,23,322,368,93,368,-229,0
13,24,276,368,457,367,181,-1
13,25,230,368,228,367,-2,-1
13,26,184,368,186,367,2,-1
13,27,138,368,323,366,185,-2
13,28,92,368,277,366,185,-2
13,29,46,368,137,366,91,-2
13,30,460,322,413,325,-47,3
13,31,414,322,324,325,-90,3
13,32,368,322,141,325,-227,3
13,33,322,322,91,324,-231,2
13,34,276,322,368,323,92,1
13,35,230,322,44,323,-186,1
13,36,184,322,185,321,1,-1
13,37,138,322,463,320,325,-2
13,38,92,322,230,320,138,-2
13,39,46,322,279,319,233,-3
13,40,460,276,368,279,-92,3
13,41,414,276,323,279,-91,3
13,42,368,276,47,279,-321,3
13,43,322,276,462,278,140,2
13,44,276,276,279,276,3,0
13,45,230,276,233,275,3,-1
13,46,184,276,139,275,-45,-1
13,47,138,276,91,275,-47,-1
13,48,92,276,411,273,319,-3
13,49,46,276,182,273,136,-3
13,50,460,230,233,232,-227,2
13,51,414,230,462,231,48,1
13,52,368,230,319,231,-49,1
13,53,322,230,187,231,-135,1
13,54,276,230,45,230,-231,0
13,55,230,230,135,229,-95,-1
13,56,184,230,371,228,187,-2
13,57,138,230,94,228,-44,-2
13,58,92,230,412,227,320,-3
13,59,46,230,279,227,233,-3
13,60,460,184,416,186,-44,2
13,61,414,184,459,184,45,0
13,62,368,184,94,184,-274,0
13,63,322,184,278,183,-44,-1
13,64,276,184,231,182,-45,-2
13,65,230,184,187,182,-43,-2
13,66,184,184,44,182,-140,-2
13,67,138,184,369,181,231,-3
13,68,92,184,319,181,227,-3
13,69,46,184,137,181,91,-3
13,70,460,138,415,141,-45,3
13,71,414,138,137,141,-277,3
13,72,368,138,47,140,-321,2
13,73,322,138,462,139,140,1
13,74,276,138,279,139,3,1
13,75,230,138,228,138,-2,0
13,76,184,138,183,138,-1,0
13,77,138,138,89,138,-49,0
13,78,92,138,319,137,227,-1
13,79,46,138,367,136,321,-2
13,80,460,92,365,95,-95,3
13,81,414,92,413,92,-1,0
13,82,368,92,278,92,-90,0
13,83,322,92,323,91,1,-1
13,84,276,92,228,91,-48,-1
13,85,230,92,136,91,-94,-1
13,86,184,92,46,91,-138,-1
13,87,138,92,458,90,320,-2
13,88,92,92,185,90,93,-2
13,89,46,92,93,90,47,-2
13,90,460,46,415,48,-45,2
13,91,414,46,184,48,-230,2
13,92,368,46,49,48,-319,2
13,93,322,46,139,47,-183,1
13,94,276,46,367,46,91,0
13,95,230,46,320,46,90,0
13,96,184,46,278,46,94,0
13,97,138,46,232,45,94,-1
13,98,92,46,95,45,3,-1
13,99,46,46,457,43,411,-3
14,0,460,460,277,463,-183,3
14,1,414,460,90,463,-324,3
14,2,368,460,461,461,93,1
14,3,322,460,321,460,-1,0
14,4,276,460,135,460,-141,0
14,5,230,460,43,460,-187,0
14,6,184,460,411,459,227,-1
14,7,138,460,181,459,43,-1
14,8,92,460,227,458,135,-2
14,9,46,460,369,457,323,-3
14,10,460,414,457,417,-3,3
14,11,414,414,182,416,-232,2
14,12,368,414,43,416,-325,2
14,13,322,414,370,415,48,1
14,14,276,414,273,415,-3,1
14,15,230,414,227,414,-3,0
14,16,184,414,414,413,230,-1
14,17,138,414,324,411,186,-3
14,18,92,414,140,411,48,-3
14,19,46,414,95,411,49,-3
14,20,460,368,276,370,-184,2
14,21,414,368,417,369,3,1
14,22,368,368,182,369,-186,1
14,23,322,368,47,368,-275,0
14,24,276,368,368,367,92,-1
14,25,230,368,323,367,93,-1
14,26,184,368,233,367,49,-1
14,27,138,368,135,366,-3,-2
14,28,92,368,459,365,367,-3
14,29,46,368,89,365,43,-3
14,30,460,322,460,325,0,3
14,31,414,322,89,324,-325,2
14,32,368,322,325,323,-43,1
14,33,322,322,233,323,-89,1
14,34,276,322,186,322,-90,0
14,35,230,322,44,322,-186,0
14,36,184,322,366,321,182,-1
14,37,138,322,140,321,2,-1
14,38,92,322,415,320,323,-2
14,39,46,322,279,320,233,-2
14,40,460,276,274,279,-186,3
14,41,414,276,91,279,-323,3
14,42,368,276,46,279,-322,3
14,43,322,276,183,277,-139,1
14,44,276,276,135,277,-141,1
14,45,230,276,370,276,140,0
14,46,184,276,228,276,44,0
14,47,138,276,413,274,275,-2
14,48,92,276,325,274,233,-2
14,49,46,276,459,273,413,-3
14,50,460,230,366,232,-94,2
14,51,414,230,89,232,-325,2
14,52,368,230,232,231,-136,1
14,53,322,230,184,231,-138,1
14,54,276,230,43,231,-233,1
14,55,230,230,411,230,181,0
14,56,184,230,277,230,93,0
14,57,138,230,459,229,321,-1
14,58,92,230,325,228,233,-2
14,59,46,230,141,227,95,-3
14,60,460,184,49,187,-411,3
14,61,414,184,458,185,44,1
14,62,368,184,140,184,-228,0
14,63,322,184,94,184,-228,0
14,64,276,184,414,183,138,-1
14,65,230,184,365,183,135,-1
14,66,184,184,322,182,138,-2
14,67,138,184,231,182,93,-2
14,68,92,184,181,182,89,-2
14,69,46,184,275,181,229,-3
14,70,460,138,368,141,-92,3
14,71,414,138,273,141,-141,3
14,72,368,138,320,140,-48,2
14,73,322,138,233,140,-89,2
14,74,276,138,89,137,-187,-1
14,75,230,138,457,136,227,-2
14,76,184,138,416,136,232,-2
14,77,138,138,181,136,43,-2
14,78,92,138,141,136,49,-2
14,79,46,138,43,136,-3,-2
14,80,460,92,413,95,-47,3
14,81,414,92,232,94,-182,2
14,82,368,92,458,93,90,1
14,83,322,92,322,93,0,1
14,84,276,92,274,93,-2,1
14,85,230,92,46,92,-184,0
14,86,184,92,365,91,181,-1
14,87,138,92,138,91,0,-1
14,88,92,92,92,90,0,-2
14,89,46,92,184,89,138,-3
14,90,460,46,136,49,-324,3
14,91,414,46,44,49,-370,3
14,92,368,46,414,47,46,1
14,93,322,46,229,47,-93,1
14,94,276,46,324,46,48,0
14,95,230,46,182,46,-48,0
14,96,184,46,462,45,278,-1
14,97,138,46,276,44,138,-2
14,98,92,46,89,44,-3,-2
14,99,46,46,369,43,323,-3
15,0,460,460,365,463,-95,3
15,1,414,460,319,462,-95,2
15,2,368,460,185,460,-183,0
15,3,322,460,458,459,136,-1
15,4,276,460,414,459,138,-1
15,5,230,460,92,459,-138,-1
15,6,184,460,137,458,-47,-2
15,7,138,460,275,457,137,-3
15,8,92,460,228,457,136,-3
15,9,46,460,48,457,2,-3
15,10,460,414,413,416,-47,2
15,11,414,414,369,416,-45,2
15,12,368,414,320,415,-48,1
15,13,322,414,186,415,-136,1
15,14,276,414,91,413,-185,-1
15,15,230,414,460,412,230,-2
15,16,184,414,279,412,95,-2
15,17,138,414,229,412,91,-2
15,18,92,414,136,411,44,-3
15,19,46,414,44,411,-2,-3
15,20,460,368,325,371,-135,3
15,21,414,368,185,371,-229,3
15,22,368,368,369,370,1,2
15,23,322,368,89,370,-233,2
15,24,276,368,140,369,-136,1
15,25,230,368,458,368,228,0
15,26,184,368,278,366,94,-2
15,27,138,368,417,365,279,-3
15,28,92,368,231,365,139,-3
15,29,46,368,49,365,3,-3
15,30,460,322,460,325,0,3
15,31,414,322,91,323,-323,1
15,32,368,322,230,322,-138,0
15,33,322,322,137,322,-185,0
15,34,276,322,49,322,-227,0
15,35,230,322,369,321,139,-1
15,36,184,322,324,321,140,-1
15,37,138,322,274,321,136,-1
15,38,92,322,183,321,91,-1
15,39,46,322,414,319,368,-3
15,40,460,276,323,278,-137,2
15,41,414,276,233,278,-181,2
15,42,368,276,138,276,-230,0
15,43,322,276,369,275,47,-1
15,44,276,276,279,275,3,-1
15,45,230,276,89,275,-141,-1
15,46,184,276,186,274,2,-2
15,47,138,276,459,273,321,-3
15,48,92,276,415,273,323,-3
15,49,46,276,46,273,0,-3
15,50,460,230,411,233,-49,3
15,51,414,230,324,233,-90,3
15,52,368,230,277,232,-91,2
15,53,322,230,461,231,139,1
15,54,276,230,187,231,-89,1
15,55,230,230,46,231,-184,1
15,56,184,230,138,230,-46,0
15,57,138,230,365,229,227,-1
15,58,92,230,232,229,140,-1
15,59,46,230,93,229,47,-1
15,60,460,184,415,186,-45,2
15,61,414,184,92,186,-322,2
15,62,368,184,370,184,2,0
15,63,322,184,321,184,-1,0
15,64,276,184,136,184,-140,0
15,65,230,184,277,183,47,-1
15,66,184,184,184,183,0,-1
15,67,138,184,49,182,-89,-2
15,68,92,184,457,181,365,-3
15,69,46,184,231,181,185,-3
15,70,460,138,367,141,-93,3
15,71,414,138,325,140,-89,2
15,72,368,138,461,139,93,1
15,73,322,138,184,139,-138,1
15,74,276,138,135,139,-141,1
15,75,230,138,89,139,-141,1
15,76,184,138,414,138,230,0
15,77,138,138,279,137,141,-1
15,78,92,138,229,137,137,-1
15,79,46,138,46,137,0,-1
15,80,460,92,462,95,2,3
15,81,414,92,182,95,-232,3
15,82,368,92,138,95,-230,3
15,83,322,92,414,94,92,2
15,84,276,92,278,92,2,0
15,85,230,92,231,92,1,0
15,86,184,92,322,91,138,-1
15,87,138,92,45,91,-93,-1
15,88,92,92,371,90,279,-2
15,89,46,92,94,89,48,-3
15,90,460,46,370,48,-90,2
15,91,414,46,135,48,-279,2
15,92,368,46,47,48,-321,2
15,93,322,46,93,46,-229,0
15,94,276,46,411,45,135,-1
15,95,230,46,320,45,90,-1
15,96,184,46,278,45,94,-1
15,97,138,46,231,45,93,-1
15,98,92,46,181,45,89,-1
15,99,46,46,460,43,414,-3
16,0,460,460,324,463,-136,3
16,1,414,460,185,463,-229,3
16,2,368,460,463,461,95,1
16,3,322,460,89,461,-233,1
16,4,276,460,274,460,-2,0
16,5,230,460,414,459,184,-1
16,6,184,460,367,459,183,-1
16,7,138,460,229,459,91,-1
16,8,92,460,49,458,-43,-2
16,9,46,460,138,457,92,-3
16,10,460,414,230,417,-230,3
16,11,414,414,135,416,-279,2
16,12,368,414,462,415,94,1
16,13,322,414,416,415,94,1
16,14,276,414,45,415,-231,1
16,15,230,414,365,413,135,-1
16,16,184,414,324,413,140,-1
16,17,138,414,92,413,-46,-1
16,18,92,414,184,412,92,-2
16,19,46,414,276,411,230,-3
16,20,460,368,369,371,-91,3
16,21,414,368,46,371,-368,3
16,22,368,368,413,370,45,2
16,23,322,368,322,370,0,2
16,24,276,368,227,369,-49,1
16,25,230,368,279,368,49,0
16,26,184,368,185,368,1,0
16,27,138,368,137,368,-1,0
16,28,92,368,463,367,371,-1
16,29,46,368,92,367,46,-1
16,30,460,322,462,324,2,2
16,31,414,322,371,324,-43,2
16,32,368,322,137,323,-231,1
16,33,322,322,415,322,93,0
16,34,276,322,182,322,-94,0
16,35,230,322,278,321,48,-1
16,36,184,322,95,321,-89,-1
16,37,138,322,45,320,-93,-2
16,38,92,322,323,319,231,-3
16,39,46,322,227,319,181,-3
16,40,460,276,457,279,-3,3
16,41,414,276,416,279,2,3
16,42,368,276,274,279,-94,3
16,43,322,276,44,279,-278,3
16,44,276,276,366,278,90,2
16,45,230,276,322,276,92,0
16,46,184,276,137,275,-47,-1
16,47,138,276,228,274,90,-2
16,48,92,276,187,274,95,-2
16,49,46,276,94,274,48,-2
16,50,460,230,414,233,-46,3
16,51,414,230,368,233,-46,3
16,52,368,230,141,233,-227,3
16,53,322,230,274,232,-48,2
16,54,276,230,49,232,-227,2
16,55,230,230,458,228,228,-2
16,56,184,230,323,228,139,-2
16,57,138,230,233,228,95,-2
16,58,92,230,181,228,89,-2
16,59,46,230,95,227,49,-3
16,60,460,184,462,187,2,3
16,61,414,184,369,187,-45,3
16,62,368,184,184,187,-184,3
16,63,322,184,43,187,-279,3
16,64,276,184,228,186,-48,2
16,65,230,184,325,184,95,0
16,66,184,184,415,183,231,-1
16,67,138,184,141,183,3,-1
16,68,92,184,91,183,-1,-1
16,69,46,184,274,181,228,-3
16,70,460,138,47,141,-413,3
16,71,414,138,411,140,-3,2
16,72,368,138,462,139,94,1
16,73,322,138,369,138,47,0
16,74,276,138,321,137,45,-1
16,75,230,138,277,137,47,-1
16,76,184,138,231,136,47,-2
16,77,138,138,182,135,44,-3
16,78,92,138,136,135,44,-3
16,79,46,138,89,135,43,-3
16,80,460,92,463,95,3,3
16,81,414,92,230,95,-184,3
16,82,368,92,90,95,-278,3
16,83,322,92,46,93,-276,1
16,84,276,92,370,92,94,0
16,85,230,92,320,92,90,0
16,86,184,92,416,91,232,-1
16,87,138,92,186,90,48,-2
16,88,92,92,273,89,181,-3
16,89,46,92,141,89,95,-3
16,90,460,46,412,49,-48,3
16,91,414,46,278,49,-136,3
16,92,368,46,186,48,-182,2
16,93,322,46,368,47,46,1
16,94,276,46,462,45,186,-1
16,95,230,46,231,45,1,-1
16,96,184,46,324,44,140,-2
16,97,138,46,138,44,0,-2
16,98,92,46,90,44,-2,-2
16,99,46,46,44,44,-2,-2
17,0,460,460,278,463,-182,3
17,1,414,460,414,462,0,2
17,2,368,460,181,461,-187,1
17,3,322,460,370,460,48,0
17,4,276,460,325,459,49,-1
17,5,230,460,46,459,-184,-1
17,6,184,460,458,458,274,-2
17,7,138,460,232,458,94,-2
17,8,92,460,138,458,46,-2
17,9,46,460,89,457,43,-3
17,10,460,414,187,417,-273,3
17,11,414,414,48,417,-366,3
17,12,368,414,140,415,-228,1
17,13,322,414,229,413,-93,-1
17,14,276,414,89,413,-187,-1
17,15,230,414,457,412,227,-2
17,16,184,414,371,412,187,-2
17,17,138,414,322,412,184,-2
17,18,92,414,273,412,181,-2
17,19,46,414,415,411,369,-3
17,20,460,368,89,371,-371,3
17,21,414,368,45,370,-369,2
17,22,368,368,461,369,93,1
17,23,322,368,231,369,-91,1
17,24,276,368,416,368,140,0
17,25,230,368,185,368,-45,0
17,26,184,368,368,367,184,-1
17,27,138,368,277,366,139,-2
17,28,92,368,322,365,230,-3
17,29,46,368,137,365,91,-3
17,30,460,322,461,324,1,2
17,31,414,322,46,324,-368,2
17,32,368,322,369,323,1,1
17,33,322,322,411,322,89,0
17,34,276,322,321,322,45,0
17,35,230,322,273,322,43,0
